/h1_2/pelvis/left_hip_yaw_joint, /h1_2/left_hip_yaw_link/left_hip_pitch_joint, /h1_2/left_hip_pitch_link/left_hip_roll_joint, /h1_2/left_hip_roll_link/left_knee_joint, /h1_2/left_knee_link/left_ankle_pitch_joint, /h1_2/left_ankle_pitch_link/left_ankle_roll_joint, /h1_2/pelvis/right_hip_yaw_joint, /h1_2/right_hip_yaw_link/right_hip_pitch_joint, /h1_2/right_hip_pitch_link/right_hip_roll_joint, /h1_2/right_hip_roll_link/right_knee_joint, /h1_2/right_knee_link/right_ankle_pitch_joint, /h1_2/right_ankle_pitch_link/right_ankle_roll_joint, /h1_2/pelvis/torso_joint, /h1_2/torso_link/left_shoulder_pitch_joint, /h1_2/left_shoulder_pitch_link/left_shoulder_roll_joint, /h1_2/left_shoulder_roll_link/left_shoulder_yaw_joint, /h1_2/left_shoulder_yaw_link/left_elbow_joint, /h1_2/left_elbow_link/left_wrist_roll_joint, /h1_2/torso_link/right_shoulder_pitch_joint, /h1_2/right_shoulder_pitch_link/right_shoulder_roll_joint, /h1_2/right_shoulder_roll_link/right_shoulder_yaw_joint, /h1_2/right_shoulder_yaw_link/right_elbow_joint, /h1_2/right_elbow_link/right_wrist_roll_joint
24.51975, -0.24203782, -0.79985595, -5.4448667, 19.790127, 0.0, -18.287252, -0.7016942, -1.3815387, -3.1207066, 14.666454, 0.0, 4.5284095, 3.1780071, 8.649579, -0.11207324, 63.330692, 0.0, 2.0875313, -10.410479, -15.342148, 54.768185, 0.0
24.525986399999997, -0.25197325, -0.81292638, -5.4511920400000005, 19.799569599999998, 0.0, -18.2736956, -0.71900332, -1.3805307199999999, -3.14035906, 14.6562732, 0.0, 4.5231845, 3.1640648799999997, 8.6390224, -0.13374977400000002, 63.2989536, 0.0, 2.0814004400000004, -10.4257342, -15.3634254, 54.757052800000004, 0.0
24.5322228, -0.26190868, -0.82599681, -5.4575173800000005, 19.809012199999998, 0.0, -18.2601392, -0.7363124400000001, -1.3795227399999999, -3.1600115200000003, 14.6460924, 0.0, 4.5179595, 3.15012266, 8.628465799999999, -0.155426308, 63.267215199999995, 0.0, 2.07526958, -10.440989400000001, -15.3847028, 54.745920600000005, 0.0
24.5384592, -0.27184411, -0.83906724, -5.46384272, 19.8184548, 0.0, -18.2465828, -0.75362156, -1.37851476, -3.17966398, 14.6359116, 0.0, 4.5127345000000005, 3.13618044, 8.6179092, -0.177102842, 63.2354768, 0.0, 2.06913872, -10.4562446, -15.4059802, 54.7347884, 0.0
24.5446956, -0.28177954, -0.8521376700000001, -5.47016806, 19.8278974, 0.0, -18.2330264, -0.7709306800000001, -1.37750678, -3.19931644, 14.625730800000001, 0.0, 4.5075095, 3.1222382200000003, 8.607352599999999, -0.198779376, 63.2037384, 0.0, 2.06300786, -10.4714998, -15.427257599999999, 54.7236562, 0.0
24.550932, -0.29171497, -0.8652081, -5.4764934, 19.83734, 0.0, -18.21947, -0.7882398, -1.3764988, -3.2189689, 14.61555, 0.0, 4.5022845, 3.108296, 8.596796, -0.22045591, 63.172, 0.0, 2.056877, -10.486755, -15.448535, 54.712524, 0.0
24.5514568, -0.30763509, -0.88994942, -5.47783092, 19.8510484, 0.0, -18.1903988, -0.82245104, -1.37537664, -3.25329368, 14.578800000000001, 0.0, 4.4881706, 3.1136102400000003, 8.5988236, -0.234303528, 63.1670648, 0.0, 2.05799954, -10.496582, -15.470216, 54.698477600000004, 0.0
24.5519816, -0.32355521, -0.9146907400000001, -5.47916844, 19.8647568, 0.0, -18.1613276, -0.85666228, -1.37425448, -3.28761846, 14.542050000000001, 0.0, 4.4740567, 3.11892448, 8.6008512, -0.24815114600000002, 63.1621296, 0.0, 2.05912208, -10.506409, -15.491897, 54.6844312, 0.0
24.5525064, -0.33947532999999996, -0.93943206, -5.48050596, 19.8784652, 0.0, -18.132256400000003, -0.89087352, -1.37313232, -3.32194324, 14.5053, 0.0, 4.459942799999999, 3.12423872, 8.602878800000001, -0.261998764, 63.157194399999995, 0.0, 2.06024462, -10.516236000000001, -15.513578, 54.6703848, 0.0
24.5530312, -0.35539545, -0.9641733800000001, -5.48184348, 19.8921736, 0.0, -18.103185200000002, -0.9250847600000001, -1.37201016, -3.35626802, 14.46855, 0.0, 4.4458288999999995, 3.12955296, 8.6049064, -0.275846382, 63.152259199999996, 0.0, 2.06136716, -10.526063, -15.535259, 54.656338399999996, 0.0
24.553556, -0.37131557, -0.9889147, -5.483181, 19.905882, 0.0, -18.074114, -0.959296, -1.370888, -3.3905928, 14.4318, 0.0, 4.431715, 3.1348672, 8.606934, -0.289694, 63.147324, 0.0, 2.0624897, -10.53589, -15.55694, 54.642292, 0.0
24.5642734, -0.36846527, -0.9818253800000001, -5.4616342, 19.908322199999997, 0.0, -18.0693032, -0.9687554, -1.3889560200000002, -3.39698046, 14.381530600000001, 0.0, 4.3963871999999995, 3.16716056, 8.614636800000001, -0.30287396, 63.1757652, 0.0, 2.08960438, -10.523961, -15.576152400000002, 54.6358612, 0.0
24.574990800000002, -0.36561497, -0.97473606, -5.4400874, 19.9107624, 0.0, -18.0644924, -0.9782148, -1.40702404, -3.40336812, 14.3312612, 0.0, 4.361059399999999, 3.19945392, 8.6223396, -0.31605392, 63.2042064, 0.0, 2.11671906, -10.512032, -15.5953648, 54.6294304, 0.0
24.5857082, -0.36276467, -0.9676467400000001, -5.4185406, 19.913202599999998, 0.0, -18.0596816, -0.9876742000000001, -1.42509206, -3.40975578, 14.2809918, 0.0, 4.3257316, 3.23174728, 8.6300424, -0.32923388, 63.2326476, 0.0, 2.1438337400000003, -10.500103000000001, -15.614577200000001, 54.6229996, 0.0
24.5964256, -0.35991437, -0.96055742, -5.396993800000001, 19.9156428, 0.0, -18.0548708, -0.9971336000000001, -1.44316008, -3.41614344, 14.2307224, 0.0, 4.2904038, 3.2640406399999997, 8.6377452, -0.34241384, 63.261088799999996, 0.0, 2.17094842, -10.488174, -15.6337896, 54.616568799999996, 0.0
24.607143, -0.35706407, -0.9534681, -5.375447, 19.918083, 0.0, -18.05006, -1.006593, -1.4612281, -3.4225311, 14.180453, 0.0, 4.255076, 3.296334, 8.645448, -0.3555938, 63.28953, 0.0, 2.1980631, -10.476245, -15.653002, 54.610138, 0.0
24.6127434, -0.33891888400000003, -0.9248509540000001, -5.3411232, 19.895943199999998, 0.0, -18.0624456, -0.9987647500000001, -1.495296, -3.40910958, 14.1198074, 0.0, 4.2193518, 3.3550062, 8.6425904, -0.38813974, 63.3298654, 0.0, 2.2320109, -10.445699000000001, -15.664148200000001, 54.600201399999996, 0.0
24.6183438, -0.320773698, -0.8962338080000001, -5.3067994, 19.8738034, 0.0, -18.0748312, -0.9909365000000001, -1.5293638999999999, -3.39568806, 14.0591618, 0.0, 4.1836276, 3.4136784, 8.639732799999999, -0.42068568000000006, 63.3702008, 0.0, 2.2659587, -10.415153, -15.6752944, 54.5902648, 0.0
24.6239442, -0.302628512, -0.8676166620000001, -5.2724756, 19.8516636, 0.0, -18.0872168, -0.98310825, -1.5634318, -3.3822665400000003, 13.9985162, 0.0, 4.1479034, 3.4723506, 8.6368752, -0.45323162000000006, 63.4105362, 0.0, 2.2999065, -10.384607, -15.686440600000001, 54.5803282, 0.0
24.629544600000003, -0.28448332600000004, -0.838999516, -5.2381518, 19.8295238, 0.0, -18.0996024, -0.97528, -1.5974997, -3.36884502, 13.9378706, 0.0, 4.1121792, 3.5310227999999997, 8.6340176, -0.48577756000000005, 63.4508716, 0.0, 2.3338543, -10.354061, -15.6975868, 54.5703916, 0.0
24.635145, -0.26633814, -0.81038237, -5.203828, 19.807384, 0.0, -18.111988, -0.96745175, -1.6315676, -3.3554235, 13.877225, 0.0, 4.076455, 3.589695, 8.63116, -0.5183235, 63.491207, 0.0, 2.3678021, -10.323515, -15.708733, 54.560455, 0.0
24.635552800000003, -0.258231112, -0.7945541660000001, -5.1825927, 19.756281599999998, 0.0, -18.0965202, -0.97272154, -1.64629948, -3.35610784, 13.821375399999999, 0.0, 4.00966116, 3.6367024, 8.618005199999999, -0.5844231400000001, 63.515786600000006, 0.0, 2.40016552, -10.294644, -15.7233334, 54.537994, 0.0
24.6359606, -0.250124084, -0.778725962, -5.1613574, 19.7051792, 0.0, -18.0810524, -0.97799133, -1.66103136, -3.3567921800000002, 13.765525799999999, 0.0, 3.94286732, 3.6837098, 8.6048504, -0.65052278, 63.5403662, 0.0, 2.43252894, -10.265773, -15.7379338, 54.515533, 0.0
