/h1_2/pelvis/left_hip_yaw_joint, /h1_2/left_hip_yaw_link/left_hip_pitch_joint, /h1_2/left_hip_pitch_link/left_hip_roll_joint, /h1_2/left_hip_roll_link/left_knee_joint, /h1_2/left_knee_link/left_ankle_pitch_joint, /h1_2/left_ankle_pitch_link/left_ankle_roll_joint, /h1_2/pelvis/right_hip_yaw_joint, /h1_2/right_hip_yaw_link/right_hip_pitch_joint, /h1_2/right_hip_pitch_link/right_hip_roll_joint, /h1_2/right_hip_roll_link/right_knee_joint, /h1_2/right_knee_link/right_ankle_pitch_joint, /h1_2/right_ankle_pitch_link/right_ankle_roll_joint, /h1_2/pelvis/torso_joint, /h1_2/torso_link/left_shoulder_pitch_joint, /h1_2/left_shoulder_pitch_link/left_shoulder_roll_joint, /h1_2/left_shoulder_roll_link/left_shoulder_yaw_joint, /h1_2/left_shoulder_yaw_link/left_elbow_joint, /h1_2/left_elbow_link/left_wrist_roll_joint, /h1_2/torso_link/right_shoulder_pitch_joint, /h1_2/right_shoulder_pitch_link/right_shoulder_roll_joint, /h1_2/right_shoulder_roll_link/right_shoulder_yaw_joint, /h1_2/right_shoulder_yaw_link/right_elbow_joint, /h1_2/right_elbow_link/right_wrist_roll_joint
24.637184, -18.394697, -2.1011417, 33.043022, -7.8519645, 0.0, -24.079742, -54.812714, -3.8412473, 40.953335, 24.030777, 0.0, -12.081853, -28.66968, 4.5704627, -22.860165, -40.868, 0.0, -16.781288, -5.013416, -22.723354, -25.248287, 0.0
24.637184, -18.414709600000002, -2.10678864, 33.0911582, -7.87121852, 0.0, -24.0800548, -54.8069248, -3.85768678, 41.0272608, 24.0083584, 0.0, -12.0989743, -28.66008, 4.48672936, -22.8898066, -40.882643200000004, 0.0, -16.7815804, -4.988591400000001, -22.7244134, -25.2772136, 0.0
24.637184, -18.4347222, -2.11243558, 33.139294400000004, -7.89047254, 0.0, -24.0803676, -54.8011356, -3.87412626, 41.1011866, 23.9859398, 0.0, -12.1160956, -28.65048, 4.40299602, -22.919448199999998, -40.8972864, 0.0, -16.7818728, -4.9637668, -22.7254728, -25.3061402, 0.0
24.637184, -18.4547348, -2.1180825199999997, 33.1874306, -7.90972656, 0.0, -24.080680400000002, -54.7953464, -3.89056574, 41.1751124, 23.9635212, 0.0, -12.1332169, -28.64088, 4.3192626800000005, -22.9490898, -40.9119296, 0.0, -16.7821652, -4.9389422000000005, -22.7265322, -25.3350668, 0.0
24.637184, -18.4747474, -2.12372946, 33.2355668, -7.92898058, 0.0, -24.0809932, -54.789557200000004, -3.9070052200000003, 41.2490382, 23.9411026, 0.0, -12.1503382, -28.63128, 4.23552934, -22.978731399999997, -40.926572799999995, 0.0, -16.7824576, -4.9141176, -22.7275916, -25.363993400000002, 0.0
24.637184, -18.49476, -2.1293764, 33.283703, -7.9482346, 0.0, -24.081306, -54.783768, -3.9234447, 41.322964, 23.918684, 0.0, -12.1674595, -28.62168, 4.151796, -23.008373, -40.941216, 0.0, -16.78275, -4.889293, -22.728651, -25.39292, 0.0
24.633604000000002, -18.5372734, -2.081419, 33.344116400000004, -8.02049648, 0.0, -24.060945200000003, -54.797439000000004, -3.9377608, 41.4705522, 23.936137, 0.0, -12.2234236, -28.641758, 4.20192634, -23.031177, -40.9253262, 0.0, -16.7611708, -4.90597328, -22.744194399999998, -25.4106002, 0.0
24.630024000000002, -18.5797868, -2.0334616, 33.4045298, -8.092758360000001, 0.0, -24.0405844, -54.81111, -3.9520769000000002, 41.6181404, 23.95359, 0.0, -12.2793877, -28.661836, 4.25205668, -23.053981, -40.9094364, 0.0, -16.7395916, -4.9226535600000005, -22.7597378, -25.428280400000002, 0.0
24.626444, -18.622300199999998, -1.9855041999999998, 33.4649432, -8.16502024, 0.0, -24.0202236, -54.824781, -3.966393, 41.765728599999996, 23.971043, 0.0, -12.3353518, -28.681914, 4.30218702, -23.076784999999997, -40.8935466, 0.0, -16.7180124, -4.93933384, -22.7752812, -25.4459606, 0.0
24.622864, -18.6648136, -1.9375468, 33.525356599999995, -8.23728212, 0.0, -23.9998628, -54.838452, -3.9807091000000003, 41.9133168, 23.988496, 0.0, -12.391315899999999, -28.701992, 4.35231736, -23.099588999999998, -40.8776568, 0.0, -16.6964332, -4.95601412, -22.7908246, -25.4636408, 0.0
24.619284, -18.707327, -1.8895894, 33.58577, -8.309544, 0.0, -23.979502, -54.852123, -3.9950252, 42.060905, 24.005949, 0.0, -12.44728, -28.72207, 4.4024477, -23.122393, -40.861767, 0.0, -16.674854, -4.9726944, -22.806368, -25.481321, 0.0
24.5713372, -18.7355812, -1.7093161, 33.728486, -8.4762816, 0.0, -23.9540182, -54.933808, -4.0174187, 42.25618, 24.161238, 0.0, -12.537305199999999, -28.77311, 4.36076746, -23.120324999999998, -40.759694, 0.0, -16.6110652, -4.97203612, -22.7644868, -25.4528718, 0.0
24.5233904, -18.763835399999998, -1.5290428, 33.871202, -8.6430192, 0.0, -23.9285344, -55.015493, -4.0398122, 42.451455, 24.316527, 0.0, -12.6273304, -28.82415, 4.31908722, -23.118257, -40.657621, 0.0, -16.5472764, -4.97137784, -22.7226056, -25.4244226, 0.0
24.4754436, -18.7920896, -1.3487695, 34.013918, -8.8097568, 0.0, -23.9030506, -55.097178, -4.0622057, 42.64673, 24.471816, 0.0, -12.7173556, -28.87519, 4.277406979999999, -23.116189, -40.555548, 0.0, -16.4834876, -4.97071956, -22.6807244, -25.395973400000003, 0.0
24.4274968, -18.8203438, -1.1684961999999999, 34.156634, -8.9764944, 0.0, -23.8775668, -55.178863, -4.0845992, 42.842005, 24.627105, 0.0, -12.8073808, -28.92623, 4.23572674, -23.114121, -40.453475, 0.0, -16.419698800000003, -4.9700612799999995, -22.6388432, -25.367524200000002, 0.0
24.37955, -18.848598, -0.9882229, 34.29935, -9.143232, 0.0, -23.852083, -55.260548, -4.1069927, 43.03728, 24.782394, 0.0, -12.897406, -28.97727, 4.1940465, -23.112053, -40.351402, 0.0, -16.35591, -4.969403, -22.596962, -25.339075, 0.0
24.305742199999997, -18.8822422, -0.7343041800000001, 34.60615, -9.415699199999999, 0.0, -23.786608, -55.7144298, -4.23520868, 43.00809, 24.873314, 0.0, -13.0616868, -29.506790000000002, 4.05223494, -22.9711094, -39.8839436, 0.0, -16.1489596, -4.6881576, -22.4231176, -24.790129, 0.0
24.2319344, -18.9158864, -0.48038546000000004, 34.91295, -9.6881664, 0.0, -23.721133000000002, -56.1683116, -4.363424660000001, 42.9789, 24.964234, 0.0, -13.2259676, -30.03631, 3.91042338, -22.8301658, -39.416485200000004, 0.0, -15.942009200000001, -4.4069122, -22.2492732, -24.241183, 0.0
