/h1_2/pelvis/left_hip_yaw_joint, /h1_2/left_hip_yaw_link/left_hip_pitch_joint, /h1_2/left_hip_pitch_link/left_hip_roll_joint, /h1_2/left_hip_roll_link/left_knee_joint, /h1_2/left_knee_link/left_ankle_pitch_joint, /h1_2/left_ankle_pitch_link/left_ankle_roll_joint, /h1_2/pelvis/right_hip_yaw_joint, /h1_2/right_hip_yaw_link/right_hip_pitch_joint, /h1_2/right_hip_pitch_link/right_hip_roll_joint, /h1_2/right_hip_roll_link/right_knee_joint, /h1_2/right_knee_link/right_ankle_pitch_joint, /h1_2/right_ankle_pitch_link/right_ankle_roll_joint, /h1_2/pelvis/torso_joint, /h1_2/torso_link/left_shoulder_pitch_joint, /h1_2/left_shoulder_pitch_link/left_shoulder_roll_joint, /h1_2/left_shoulder_roll_link/left_shoulder_yaw_joint, /h1_2/left_shoulder_yaw_link/left_elbow_joint, /h1_2/left_elbow_link/left_wrist_roll_joint, /h1_2/torso_link/right_shoulder_pitch_joint, /h1_2/right_shoulder_pitch_link/right_shoulder_roll_joint, /h1_2/right_shoulder_roll_link/right_shoulder_yaw_joint, /h1_2/right_shoulder_yaw_link/right_elbow_joint, /h1_2/right_elbow_link/right_wrist_roll_joint
24.637184, -0.88273096, -1.0238544, -4.308204, 22.329372, 0.0, -22.195797, -2.5927289, -1.8563576, -2.4690945, 13.937325, 0.0, -0.12659472, 1.838163, 5.9110537, 0.23371775, 65.448166, 0.0, 0.72364193, -7.818547, -3.7429378, 53.02612, 0.0
24.637184, -0.913298788, -0.99325414, -4.3273412, 22.319626, 0.0, -22.225364799999998, -2.57918648, -1.82404682, -2.4370516, 13.917232199999999, 0.0, -0.09199761719999999, 1.88778274, 5.79322064, 0.10218464000000002, 65.4903988, 0.0, 0.754170452, -7.7464851999999995, -3.69310742, 53.121024, 0.0
24.637184, -0.943866616, -0.9626538800000001, -4.3464784, 22.30988, 0.0, -22.2549326, -2.56564406, -1.79173604, -2.4050087, 13.8971394, 0.0, -0.05740051439999999, 1.93740248, 5.67538758, -0.02934846999999996, 65.5326316, 0.0, 0.784698974, -7.674423399999999, -3.64327704, 53.215928, 0.0
24.637184, -0.9744344439999999, -0.93205362, -4.3656156, 22.300134, 0.0, -22.2845004, -2.55210164, -1.75942526, -2.3729658, 13.8770466, 0.0, -0.02280341159999999, 1.98702222, 5.55755452, -0.1608815799999999, 65.5748644, 0.0, 0.815227496, -7.6023616, -3.59344666, 53.310832, 0.0
24.637184, -1.005002272, -0.9014533600000001, -4.384752799999999, 22.290388, 0.0, -22.3140682, -2.53855922, -1.72711448, -2.3409229, 13.856953800000001, 0.0, 0.011793691200000012, 2.03664196, 5.4397214599999995, -0.2924146899999999, 65.6170972, 0.0, 0.845756018, -7.5302998, -3.54361628, 53.405736, 0.0
24.637184, -1.0355701, -0.8708531, -4.40389, 22.280642, 0.0, -22.343636, -2.5250168, -1.6948037, -2.30888, 13.836861, 0.0, 0.046390794, 2.0862617, 5.3218884, -0.4239478, 65.65933, 0.0, 0.87628454, -7.458238, -3.4937859, 53.50064, 0.0
24.637184, -1.0754650799999999, -0.85120898, -4.4149984, 22.2832668, 0.0, -22.3792368, -2.5406172, -1.65471894, -2.2785895999999997, 13.8255674, 0.0, 0.0819205632, 2.11197216, 5.26595832, -0.512252454, 65.67991599999999, 0.0, 0.962913992, -7.388453279999999, -3.4962225200000003, 53.721404, 0.0
24.637184, -1.11536006, -0.8315648600000001, -4.4261067999999995, 22.2858916, 0.0, -22.414837600000002, -2.5562176, -1.61463418, -2.2482992, 13.8142738, 0.0, 0.11745033240000001, 2.13768262, 5.21002824, -0.6005571080000001, 65.700502, 0.0, 1.049543444, -7.31866856, -3.49865914, 53.942168, 0.0
24.637184, -1.15525504, -0.81192074, -4.4372152, 22.288516400000002, 0.0, -22.4504384, -2.571818, -1.57454942, -2.2180088, 13.8029802, 0.0, 0.15298010160000003, 2.16339308, 5.15409816, -0.688861762, 65.721088, 0.0, 1.1361728960000002, -7.2488838399999995, -3.50109576, 54.162932, 0.0
24.637184, -1.19515002, -0.7922766200000001, -4.448323599999999, 22.291141200000002, 0.0, -22.4860392, -2.5874184000000002, -1.53446466, -2.1877184, 13.7916866, 0.0, 0.18850987080000003, 2.18910354, 5.09816808, -0.777166416, 65.741674, 0.0, 1.222802348, -7.17909912, -3.50353238, 54.383696, 0.0
24.637184, -1.235045, -0.7726325, -4.459432, 22.293766, 0.0, -22.52164, -2.6030188, -1.4943799, -2.157428, 13.780393, 0.0, 0.22403964, 2.214814, 5.042238, -0.86547107, 65.76226, 0.0, 1.3094318, -7.1093144, -3.505969, 54.60446, 0.0
24.637184, -1.27545394, -0.77113493, -4.4529847, 22.3047012, 0.0, -22.571842800000002, -2.63561164, -1.46551304, -2.11327972, 13.7874784, 0.0, 0.266015288, 2.24966024, 5.0221837, -0.8996862560000001, 65.7744412, 0.0, 1.41418186, -7.06493422, -3.56722808, 54.8622012, 0.0
