/h1_2/pelvis/left_hip_yaw_joint, /h1_2/left_hip_yaw_link/left_hip_pitch_joint, /h1_2/left_hip_pitch_link/left_hip_roll_joint, /h1_2/left_hip_roll_link/left_knee_joint, /h1_2/left_knee_link/left_ankle_pitch_joint, /h1_2/left_ankle_pitch_link/left_ankle_roll_joint, /h1_2/pelvis/right_hip_yaw_joint, /h1_2/right_hip_yaw_link/right_hip_pitch_joint, /h1_2/right_hip_pitch_link/right_hip_roll_joint, /h1_2/right_hip_roll_link/right_knee_joint, /h1_2/right_knee_link/right_ankle_pitch_joint, /h1_2/right_ankle_pitch_link/right_ankle_roll_joint, /h1_2/pelvis/torso_joint, /h1_2/torso_link/left_shoulder_pitch_joint, /h1_2/left_shoulder_pitch_link/left_shoulder_roll_joint, /h1_2/left_shoulder_roll_link/left_shoulder_yaw_joint, /h1_2/left_shoulder_yaw_link/left_elbow_joint, /h1_2/left_elbow_link/left_wrist_roll_joint, /h1_2/torso_link/right_shoulder_pitch_joint, /h1_2/right_shoulder_pitch_link/right_shoulder_roll_joint, /h1_2/right_shoulder_roll_link/right_shoulder_yaw_joint, /h1_2/right_shoulder_yaw_link/right_elbow_joint, /h1_2/right_elbow_link/right_wrist_roll_joint
24.637184, 0.96779794, 0.6747238, -5.4503803, 18.625372, 0.0, -15.216023, 3.714745, -2.697312, -7.623932, 12.136583, 0.0, -1.9172809, 4.361405, 9.013898, -0.4320815, 64.45454, 0.0, 1.3593881, -7.8265724, -16.873205, 55.632195, 0.0
24.637184, 0.9606367379999999, 0.676012072, -5.45137412, 18.641639599999998, 0.0, -15.2198858, 3.7098054, -2.6970903, -7.620996, 12.1526204, 0.0, -1.91497844, 4.35150564, 8.9722648, -0.478485068, 64.41702, 0.0, 1.37071596, -7.79993912, -16.8114818, 55.6308232, 0.0
24.637184, 0.953475536, 0.677300344, -5.45236794, 18.6579072, 0.0, -15.2237486, 3.7048658, -2.6968686, -7.61806, 12.1686578, 0.0, -1.91267598, 4.341606280000001, 8.9306316, -0.524888636, 64.3795, 0.0, 1.38204382, -7.77330584, -16.7497586, 55.6294514, 0.0
24.637184, 0.946314334, 0.678588616, -5.45336176, 18.6741748, 0.0, -15.227611399999999, 3.6999262, -2.6966469, -7.615124, 12.1846952, 0.0, -1.91037352, 4.33170692, 8.8889984, -0.571292204, 64.34198, 0.0, 1.39337168, -7.74667256, -16.6880354, 55.6280796, 0.0
24.637184, 0.9391531320000001, 0.679876888, -5.4543555800000005, 18.690442400000002, 0.0, -15.2314742, 3.6949866, -2.6964252, -7.612188, 12.2007326, 0.0, -1.90807106, 4.321807560000001, 8.8473652, -0.617695772, 64.30446, 0.0, 1.40469954, -7.72003928, -16.6263122, 55.6267078, 0.0
24.637184, 0.93199193, 0.68116516, -5.4553494, 18.70671, 0.0, -15.235337, 3.690047, -2.6962035, -7.609252, 12.21677, 0.0, -1.9057686, 4.3119082, 8.805732, -0.66409934, 64.26694, 0.0, 1.4160274, -7.693406, -16.564589, 55.625336, 0.0
24.637184, 0.915331844, 0.6700030680000001, -5.46283652, 18.7349164, 0.0, -15.2364202, 3.67331254, -2.6991196800000004, -7.61135266, 12.236353000000001, 0.0, -1.90590388, 4.29985568, 8.774931, -0.715103904, 64.22048720000001, 0.0, 1.43420606, -7.6912666000000005, -16.5157822, 55.636193999999996, 0.0
24.637184, 0.898671758, 0.658840976, -5.47032364, 18.7631228, 0.0, -15.2375034, 3.65657808, -2.70203586, -7.61345332, 12.255936, 0.0, -1.90603916, 4.28780316, 8.74413, -0.766108468, 64.17403440000001, 0.0, 1.45238472, -7.689127200000001, -16.4669754, 55.647051999999995, 0.0
24.637184, 0.8820116720000001, 0.6476788840000001, -5.47781076, 18.7913292, 0.0, -15.2385866, 3.6398436199999997, -2.7049520400000002, -7.61555398, 12.275519000000001, 0.0, -1.90617444, 4.27575064, 8.713329, -0.817113032, 64.1275816, 0.0, 1.47056338, -7.6869878, -16.4181686, 55.65791, 0.0
24.637184, 0.8653515860000001, 0.636516792, -5.48529788, 18.819535600000002, 0.0, -15.2396698, 3.62310916, -2.70786822, -7.61765464, 12.295102, 0.0, -1.9063097199999999, 4.26369812, 8.682528, -0.868117596, 64.0811288, 0.0, 1.48874204, -7.6848484, -16.3693618, 55.668768, 0.0
24.637184, 0.8486915, 0.6253547, -5.492785, 18.847742, 0.0, -15.240753, 3.6063747, -2.7107844, -7.6197553, 12.314685, 0.0, -1.906445, 4.2516456, 8.651727, -0.91912216, 64.034676, 0.0, 1.5069207, -7.682709, -16.320555, 55.679626, 0.0
24.637184, 0.8257291720000001, 0.6107787600000001, -5.500922, 18.8753416, 0.0, -15.239500099999999, 3.5841024999999997, -2.71290532, -7.62411964, 12.3297022, 0.0, -1.91259552, 4.25895868, 8.628945199999999, -0.974728208, 64.0096228, 0.0, 1.52048112, -7.6949964, -16.301912599999998, 55.6874034, 0.0
24.637184, 0.8027668440000001, 0.59620282, -5.509059, 18.9029412, 0.0, -15.2382472, 3.5618303, -2.71502624, -7.6284839799999995, 12.3447194, 0.0, -1.91874604, 4.26627176, 8.6061634, -1.030334256, 63.9845696, 0.0, 1.53404154, -7.7072838, -16.2832702, 55.6951808, 0.0
24.637184, 0.779804516, 0.5816268800000001, -5.517196, 18.9305408, 0.0, -15.2369943, 3.5395581, -2.71714716, -7.63284832, 12.3597366, 0.0, -1.9248965599999999, 4.27358484, 8.5833816, -1.085940304, 63.959516400000005, 0.0, 1.54760196, -7.7195712, -16.2646278, 55.7029582, 0.0
24.637184, 0.756842188, 0.56705094, -5.525333, 18.9581404, 0.0, -15.2357414, 3.5172859, -2.71926808, -7.637212659999999, 12.3747538, 0.0, -1.93104708, 4.28089792, 8.5605998, -1.141546352, 63.9344632, 0.0, 1.56116238, -7.7318586, -16.245985400000002, 55.7107356, 0.0
24.637184, 0.73387986, 0.552475, -5.53347, 18.98574, 0.0, -15.2344885, 3.4950137, -2.721389, -7.641577, 12.389771, 0.0, -1.9371976, 4.288211, 8.537818, -1.1971524, 63.90941, 0.0, 1.5747228, -7.744146, -16.227343, 55.718513, 0.0
24.637184, 0.7152700280000001, 0.54461472, -5.5358705200000005, 18.998394, 0.0, -15.2372512, 3.47804796, -2.7174275999999997, -7.6411416999999995, 12.3929878, 0.0, -1.94463942, 4.3267122, 8.5102526, -1.2658504, 63.907178800000004, 0.0, 1.58392504, -7.74464866, -16.2112708, 55.7116794, 0.0
24.637184, 0.6966601960000001, 0.53675444, -5.538271040000001, 19.011048, 0.0, -15.2400139, 3.4610822199999998, -2.7134662, -7.6407064, 12.3962046, 0.0, -1.95208124, 4.3652134, 8.482687199999999, -1.3345484, 63.9049476, 0.0, 1.59312728, -7.74515132, -16.1951986, 55.7048458, 0.0
24.637184, 0.678050364, 0.52889416, -5.54067156, 19.023702, 0.0, -15.242776600000001, 3.44411648, -2.7095048, -7.6402711, 12.3994214, 0.0, -1.95952306, 4.403714600000001, 8.4551218, -1.4032464, 63.9027164, 0.0, 1.6023295199999998, -7.74565398, -16.1791264, 55.6980122, 0.0
24.637184, 0.659440532, 0.5210338800000001, -5.54307208, 19.036355999999998, 0.0, -15.2455393, 3.4271507399999996, -2.7055434000000003, -7.6398358, 12.4026382, 0.0, -1.9669648800000001, 4.4422158000000005, 8.4275564, -1.4719444, 63.9004852, 0.0, 1.6115317599999999, -7.74615664, -16.1630542, 55.6911786, 0.0
24.637184, 0.6408307, 0.5131736, -5.5454726, 19.04901, 0.0, -15.248302, 3.410185, -2.701582, -7.6394005, 12.405855, 0.0, -1.9744067, 4.480717, 8.399991, -1.5406424, 63.898254, 0.0, 1.620734, -7.7466593, -16.146982, 55.684345, 0.0
