left_hip_yaw_joint, left_hip_pitch_joint, left_hip_roll_joint, left_knee_joint, left_ankle_pitch_joint, left_ankle_roll_joint, right_hip_yaw_joint, right_hip_pitch_joint, right_hip_roll_joint, right_knee_joint, right_ankle_pitch_joint, right_ankle_roll_joint, torso_joint, left_shoulder_pitch_joint, left_shoulder_roll_joint, left_shoulder_yaw_joint, left_elbow_joint, left_wrist_roll_joint, right_shoulder_pitch_joint, right_shoulder_roll_joint, right_shoulder_yaw_joint, right_elbow_joint, right_wrist_roll_joint
0.4299999792196667, -0.03359108325876866, -0.015436704195604008, -0.0677820641067158, 0.3783460175290984, 0.0, -0.325524535288701, -0.06540970786764999, -0.018881755500908804, -0.04057585078267718, 0.3181842389601735, 0.0, -0.03196452366237254, 0.0015584797826096678, 0.13476350030698125, 0.20183299883998534, 1.1800445089426226, 0.0, -0.009981215106243953, -0.15194353011659834, -0.35435166730499335, 1.0103484146992414, 0.0
0.4299999792196667, -0.03302621687113866, -0.015737690064834782, -0.06738617875193463, 0.37826776394675593, 0.0, -0.32640893899924706, -0.06530153794566498, -0.019360905278314862, -0.03995103826936062, 0.31797065952894843, 0.0, -0.03139264105114952, 0.0021245812908820896, 0.13550264235827894, 0.20215426159539993, 1.1811584478844153, 0.0, -0.010487254333677446, -0.1529702235397425, -0.3546975845814216, 1.010607980065598, 0.0
0.4299999792196667, -0.03246135048350866, -0.01603867593406556, -0.06699029339715347, 0.3781895103644135, 0.0, -0.32729334270979316, -0.06519336802367999, -0.01984005505572092, -0.03932622575604407, 0.3177570800977234, 0.0, -0.0308207584399265, 0.0026906827991545106, 0.13624178440957663, 0.2024755243508145, 1.1822723868262082, 0.0, -0.01099329356111094, -0.15399691696288662, -0.3550435018578499, 1.0108675454319547, 0.0
0.4299999792196667, -0.03189648409587865, -0.016339661803296338, -0.06659440804237231, 0.3781112567820711, 0.0, -0.32817774642033926, -0.065085198101695, -0.020319204833126978, -0.03870141324272752, 0.31754350066649834, 0.0, -0.030248875828703482, 0.0032567843074269324, 0.13698092646087434, 0.20279678710622914, 1.183386325768001, 0.0, -0.011499332788544432, -0.15502361038603082, -0.35538941913427813, 1.011127110798311, 0.0
0.4299999792196667, -0.031331617708248646, -0.016640647672527112, -0.06619852268759115, 0.3780330031997287, 0.0, -0.32906215013088536, -0.06497702817970999, -0.020798354610533035, -0.038076600729410964, 0.3173299212352733, 0.0, -0.02967699321748046, 0.003822885815699354, 0.13772006851217203, 0.20311804986164372, 1.184500264709794, 0.0, -0.012005372015977928, -0.15605030380917498, -0.35573533641070637, 1.0113866761646677, 0.0
0.4299999792196667, -0.03076675132061864, -0.01694163354175789, -0.06580263733280997, 0.3779547496173863, 0.0, -0.3299465538414314, -0.06486885825772498, -0.021277504387939093, -0.03745178821609441, 0.31711634180404824, 0.0, -0.029105110606257437, 0.004388987323971774, 0.13845921056346971, 0.20343931261705833, 1.1856142036515867, 0.0, -0.012511411243411421, -0.15707699723231913, -0.35608125368713467, 1.0116462415310243, 0.0
0.4299999792196667, -0.03135388217538464, -0.01737871041221537, -0.06494728218420238, 0.37775435440333077, 0.0, -0.3304553976035334, -0.06572497087922793, -0.021379680849272747, -0.037170007600886734, 0.3170313791760612, 0.0, -0.029169826018657988, 0.00439209418457325, 0.1388546623784647, 0.2033131427654316, 1.1865150378917113, 0.0, -0.012572955881253288, -0.15845859288688086, -0.3569864931382911, 1.0122487640953979, 0.0
0.4299999792196667, -0.03194101303015063, -0.017815787282672853, -0.0640919270355948, 0.37755395918927526, 0.0, -0.3309642413656353, -0.06658108350073089, -0.021481857310606402, -0.03688822698567905, 0.3169464165480741, 0.0, -0.029234541431058532, 0.004395201045174725, 0.13925011419345965, 0.203186972913805, 1.1874158721318355, 0.0, -0.012634500519095152, -0.15984018854144255, -0.35789173258944745, 1.0128512866597714, 0.0
0.4299999792196667, -0.03252814388491662, -0.01825286415313034, -0.06323657188698723, 0.37735356397521985, 0.0, -0.33147308512773727, -0.06743719612223383, -0.021584033771940056, -0.03660644637047136, 0.316861453920087, 0.0, -0.029299256843459083, 0.0043983079057761994, 0.13964556600845462, 0.2030608030621783, 1.18831670637196, 0.0, -0.012696045156937018, -0.16122178419600425, -0.3587969720406038, 1.0134538092241447, 0.0
0.4299999792196667, -0.03311527473968262, -0.01868994102358782, -0.06238121673837963, 0.37715316876116434, 0.0, -0.3319819288898392, -0.06829330874373678, -0.021686210233273707, -0.036324665755263684, 0.3167764912920999, 0.0, -0.029363972255859627, 0.004401414766377675, 0.1400410178234496, 0.20293463321055166, 1.1892175406120842, 0.0, -0.012757589794778883, -0.16260337985056594, -0.35970221149176024, 1.0140563317885183, 0.0
0.4299999792196667, -0.03370240559444861, -0.019127017894045303, -0.06152586158977205, 0.3769527735471088, 0.0, -0.3324907726519411, -0.06914942136523974, -0.02178838669460736, -0.036042885140056005, 0.3166915286641129, 0.0, -0.02942868766826018, 0.00440452162697915, 0.14043646963844456, 0.202808463358925, 1.1901183748522086, 0.0, -0.01281913443262075, -0.16398497550512767, -0.3606074509429166, 1.0146588543528918, 0.0
