/g1/pelvis/left_hip_yaw_joint, /g1/left_hip_yaw_link/left_hip_pitch_joint, /g1/left_hip_pitch_link/left_hip_roll_joint, /g1/left_hip_roll_link/left_knee_joint, /g1/left_knee_link/left_ankle_pitch_joint, /g1/left_ankle_pitch_link/left_ankle_roll_joint, /g1/pelvis/right_hip_yaw_joint, /g1/right_hip_yaw_link/right_hip_pitch_joint, /g1/right_hip_pitch_link/right_hip_roll_joint, /g1/right_hip_roll_link/right_knee_joint, /g1/right_knee_link/right_ankle_pitch_joint, /g1/right_ankle_pitch_link/right_ankle_roll_joint, /g1/pelvis/torso_joint, /g1/torso_link/left_shoulder_pitch_joint, /g1/left_shoulder_pitch_link/left_shoulder_roll_joint, /g1/left_shoulder_roll_link/left_shoulder_yaw_joint, /g1/left_shoulder_yaw_link/left_elbow_joint, /g1/left_elbow_link/left_wrist_roll_joint, /g1/torso_link/right_shoulder_pitch_joint, /g1/right_shoulder_pitch_link/right_shoulder_roll_joint, /g1/right_shoulder_roll_link/right_shoulder_yaw_joint, /g1/right_shoulder_yaw_link/right_elbow_joint, /g1/right_elbow_link/right_wrist_roll_joint
0.089061886072159, 0.159985199570656, 0.692591369152069, -0.011866986751556, 0.087675958871841, 0.000000000000000, -0.112855561077595, -0.166459143161774, -0.318707317113876, 0.214581876993179, -0.121759407222271, 0.000000000000000, -0.041514299809933, 0.068542256951332, 0.221827581524849, -0.015973338857293, 0.316242218017578, 0.378342449665070, 1.083854794502258, 0.024015944451094, 0.262648344039917, 0.071235001087189, -0.096303008496761
0.089810252189636, 0.159913450479507, 0.692505240440369, -0.011627916246653, 0.087542198598385, 0.000000000000000, -0.112736575305462, -0.167170017957687, -0.318588346242905, 0.214429780840874, -0.121900424361229, 0.000000000000000, -0.041436474770308, 0.067901760339737, 0.221815913915634, -0.015669740736485, 0.315883487462997, 0.378277838230133, 1.083965420722961, 0.023991858586669, 0.262701421976089, 0.071193993091583, -0.096181996166706
0.090235985815525, 0.160020738840103, 0.692379891872406, -0.011523786000907, 0.087340272963047, 0.000000000000000, -0.112533405423164, -0.167537003755569, -0.318564206361771, 0.214304402470589, -0.121998906135559, 0.000000000000000, -0.041281189769506, 0.067022792994976, 0.221816122531891, -0.015317318029702, 0.315260231494904, 0.378151327371597, 1.084069728851318, 0.023948701098561, 0.262756764888763, 0.071118094027042, -0.096084728837013
0.090364061295986, 0.160316675901413, 0.692210555076599, -0.011488105170429, 0.087115369737148, 0.000000000000000, -0.112330749630928, -0.167347952723503, -0.318683028221130, 0.214214518666267, -0.121973931789398, 0.000000000000000, -0.041041616350412, 0.066240340471268, 0.221909031271935, -0.015206889249384, 0.314341902732849, 0.377937078475952, 1.084065318107605, 0.023883011192083, 0.262769669294357, 0.070995733141899, -0.096190802752972
0.090124912559986, 0.160862579941750, 0.691998183727264, -0.011559511534870, 0.086857825517654, 0.000000000000000, -0.112185455858707, -0.166731819510460, -0.318924993276596, 0.214129060506821, -0.121823549270630, 0.000000000000000, -0.040718667209148, 0.065682865679264, 0.222154021263123, -0.015503798611462, 0.313073039054871, 0.377612411975861, 1.083911180496216, 0.023789944127202, 0.262721568346024, 0.070814326405525, -0.096606828272343
0.089799672365189, 0.161588072776794, 0.691733956336975, -0.011638907715678, 0.086558796465397, 0.000000000000000, -0.112036220729351, -0.165905773639679, -0.319239318370819, 0.214049801230431, -0.121562875807285, 0.000000000000000, -0.040321901440620, 0.065335825085640, 0.222573444247246, -0.016204727813601, 0.311480730772018, 0.377183407545090, 1.083618164062500, 0.023670820519328, 0.262617349624634, 0.070576392114162, -0.097324438393116
0.089547470211983, 0.162450700998306, 0.691417753696442, -0.011684246361256, 0.086205497384071, 0.000000000000000, -0.111832655966282, -0.164985328912735, -0.319594472646713, 0.213991448283195, -0.121209420263767, 0.000000000000000, -0.039857137948275, 0.065153568983078, 0.223160862922668, -0.017212240025401, 0.309691041707993, 0.376682609319687, 1.083214759826660, 0.023533666506410, 0.262470066547394, 0.070299565792084, -0.098272912204266
0.089356161653996, 0.163412824273109, 0.691064894199371, -0.011698150075972, 0.085796102881432, 0.000000000000000, -0.111582182347775, -0.164024576544762, -0.319973707199097, 0.213954865932465, -0.120781496167183, 0.000000000000000, -0.039334665983915, 0.065089799463749, 0.223883077502251, -0.018411928787827, 0.307879179716110, 0.376153051853180, 1.082723259925842, 0.023389464244246, 0.262290328741074, 0.070007540285587, -0.099366307258606
0.089103586971760, 0.164462208747864, 0.690695822238922, -0.011716491542757, 0.085339061915874, 0.000000000000000, -0.111323073506355, -0.162991419434547, -0.320378720760345, 0.213943853974342, -0.120297282934189, 0.000000000000000, -0.038770388811827, 0.065107889473438, 0.224680766463280, -0.019701732322574, 0.306214630603790, 0.375635653734207, 1.082155942916870, 0.023248968645930, 0.262084156274796, 0.069723114371300, -0.100526064634323
0.088777653872967, 0.165558919310570, 0.690325081348419, -0.011726045981050, 0.084853529930115, 0.000000000000000, -0.111089214682579, -0.161877498030663, -0.320805579423904, 0.213960647583008, -0.119776032865047, 0.000000000000000, -0.038176730275154, 0.065177470445633, 0.225487977266312, -0.020990023389459, 0.304827690124512, 0.375164449214935, 1.081525802612305, 0.023121230304241, 0.261857599020004, 0.069465391337872, -0.101691618561745
