left_hip_yaw_joint, left_hip_pitch_joint, left_hip_roll_joint, left_knee_joint, left_ankle_pitch_joint, left_ankle_roll_joint, right_hip_yaw_joint, right_hip_pitch_joint, right_hip_roll_joint, right_knee_joint, right_ankle_pitch_joint, right_ankle_roll_joint, torso_joint, left_shoulder_pitch_joint, left_shoulder_roll_joint, left_shoulder_yaw_joint, left_elbow_joint, left_wrist_roll_joint, right_shoulder_pitch_joint, right_shoulder_roll_joint, right_shoulder_yaw_joint, right_elbow_joint, right_wrist_roll_joint
-0.071393445134163, 0.179433092474937, 0.490679353475571, 0.140021771192551, 0.204044729471207, 0.000000000000000, -0.083935901522636, -0.115731403231621, -0.153859451413155, 0.088459797203541, 0.328798234462738, 0.000000000000000, -0.046384211629629, 0.154092147946358, 0.205269351601601, 0.111024178564548, 0.094334721565247, 0.045417983084917, -0.086964674293995, -0.000514987041242, -0.071678362786770, 0.007514357566833, -0.023435181006789
-0.070322938263416, 0.179298982024193, 0.490500301122665, 0.140222772955894, 0.204062208533287, 0.000000000000000, -0.082197450101376, -0.116155602037907, -0.153856083750725, 0.088716983795166, 0.328853338956833, 0.000000000000000, -0.046147566288710, 0.154140144586563, 0.202976509928703, 0.107097834348679, 0.095681615173817, 0.046318743377924, -0.090470768511295, -0.000536322360858, -0.073304675519466, 0.007720175199211, -0.028172619640827
-0.068561211228371, 0.179071143269539, 0.490181297063828, 0.140455245971680, 0.204037874937057, 0.000000000000000, -0.079270318150520, -0.117039322853088, -0.153846710920334, 0.089003235101700, 0.328888386487961, 0.000000000000000, -0.045618053525686, 0.154164031147957, 0.199655324220657, 0.100430339574814, 0.097995921969414, 0.047727189958096, -0.096545748412609, -0.000568738323636, -0.076155349612236, 0.008041209541261, -0.036151647567749
-0.066411361098289, 0.178854212164879, 0.489740282297134, 0.140569001436234, 0.203937143087387, 0.000000000000000, -0.075462542474270, -0.118224702775478, -0.153856113553047, 0.089225560426712, 0.328894406557083, 0.000000000000000, -0.044751513749361, 0.154132962226868, 0.196723982691765, 0.092088460922241, 0.101027660071850, 0.049394741654396, -0.104321494698524, -0.000606196583249, -0.079862594604492, 0.008420289494097, -0.045810289680958
-0.063988558948040, 0.178709313273430, 0.489189118146896, 0.140513584017754, 0.203758135437965, 0.000000000000000, -0.070916958153248, -0.119347877800465, -0.153928697109222, 0.089410610496998, 0.328914731740952, 0.000000000000000, -0.043485071510077, 0.153917983174324, 0.194830298423767, 0.082835361361504, 0.104767233133316, 0.051410432904959, -0.113179452717304, -0.000652759976219, -0.084160350263119, 0.008878490887582, -0.056263364851475
-0.061330325901508, 0.178597196936607, 0.488550454378128, 0.140294209122658, 0.203508973121643, 0.000000000000000, -0.065971091389656, -0.119945816695690, -0.154122337698936, 0.089479900896549, 0.328971803188324, 0.000000000000000, -0.042108450084925, 0.153347089886665, 0.193884983658791, 0.072845116257668, 0.109160579741001, 0.053712915629148, -0.122876979410648, -0.000706625811290, -0.088936612010002, 0.009401667863131, -0.067432090640068
-0.058426447212696, 0.178449243307114, 0.487848013639450, 0.139937043190002, 0.203204095363617, 0.000000000000000, -0.061326593160629, -0.119987577199936, -0.154436066746712, 0.089099802076817, 0.329011321067810, 0.000000000000000, -0.040939729660749, 0.152238503098488, 0.193656012415886, 0.062115527689457, 0.114200077950954, 0.056294791400433, -0.133260503411293, -0.000767835066654, -0.094112753868103, 0.009988173842430, -0.079418182373047
-0.055267628282309, 0.178181737661362, 0.487109422683716, 0.139470100402832, 0.202863350510597, 0.000000000000000, -0.057250920683146, -0.119959808886051, -0.154786646366119, 0.088086545467377, 0.328964322805405, 0.000000000000000, -0.039666112512350, 0.150229260325432, 0.194156855344772, 0.051144748926163, 0.120099477469921, 0.059601653367281, -0.143892899155617, -0.000855427933857, -0.099494248628616, 0.010742525570095, -0.092275626957417
-0.051923166960478, 0.177700400352478, 0.486372292041779, 0.138895004987717, 0.202497020363808, 0.000000000000000, -0.053247403353453, -0.119839064776897, -0.155160710215569, 0.086705297231674, 0.328849703073502, 0.000000000000000, -0.037528466433287, 0.147155463695526, 0.195364475250244, 0.040507294237614, 0.127032652497292, 0.064037516713142, -0.154535576701164, -0.000988292274997, -0.104986630380154, 0.011759921908379, -0.106065176427364
-0.048312749713659, 0.177186802029610, 0.485616505146027, 0.138205572962761, 0.202096179127693, 0.000000000000000, -0.048986691981554, -0.119203850626945, -0.155619069933891, 0.085218966007233, 0.328755050897598, 0.000000000000000, -0.035169515758753, 0.143661975860596, 0.197031050920486, 0.029453478753567, 0.134348794817924, 0.068380333483219, -0.165856525301933, -0.001112894387916, -0.110878638923168, 0.012753919698298, -0.120806723833084
-0.044201433658600, 0.177052155137062, 0.484768480062485, 0.137405306100845, 0.201656848192215, 0.000000000000000, -0.044726785272360, -0.118250660598278, -0.156140536069870, 0.083550862967968, 0.328726351261139, 0.000000000000000, -0.033988729119301, 0.140306517481804, 0.199350371956825, 0.017302878201008, 0.140952974557877, 0.070635713636875, -0.178250789642334, -0.001136284321547, -0.117336913943291, 0.013256265781820, -0.136383667588234
-0.039857447147369, 0.176960572600365, 0.483911424875259, 0.136502787470818, 0.201208531856537, 0.000000000000000, -0.040201004594564, -0.117803022265434, -0.156583696603775, 0.081795237958431, 0.328790336847305, 0.000000000000000, -0.033807758241892, 0.136906042695045, 0.202547922730446, 0.003975567407906, 0.147147446870804, 0.071431711316109, -0.191403016448021, -0.001085694064386, -0.124191217124462, 0.013415158726275, -0.152599036693573
-0.035508241504431, 0.176824584603310, 0.483078598976135, 0.135484486818314, 0.200777113437653, 0.000000000000000, -0.034906767308712, -0.118015348911285, -0.156916126608849, 0.080221086740494, 0.329004168510437, 0.000000000000000, -0.033352132886648, 0.132933139801025, 0.206713989377022, -0.009739439934492, 0.153746351599693, 0.072522640228271, -0.204653710126877, -0.001048149657436, -0.131144225597382, 0.013646117411554, -0.169137760996819
-0.031158026307821, 0.177197784185410, 0.482178777456284, 0.134246617555618, 0.200334310531616, 0.000000000000000, -0.029812630265951, -0.117203474044800, -0.157425016164780, 0.078533783555031, 0.329335719347000, 0.000000000000000, -0.032247636467218, 0.128500163555145, 0.211268872022629, -0.023293189704418, 0.160890206694603, 0.074385732412338, -0.218011736869812, -0.001049324520864, -0.138222888112068, 0.014064313843846, -0.185698717832565
-0.026761155575514, 0.177744910120964, 0.481264173984528, 0.132862821221352, 0.199882090091705, 0.000000000000000, -0.025665806606412, -0.115059643983841, -0.158154025673866, 0.076361432671547, 0.329610407352448, 0.000000000000000, -0.030846580862999, 0.123785167932510, 0.215908870100975, -0.036620240658522, 0.168352678418159, 0.076711468398571, -0.231539413332939, -0.001074113301001, -0.145458355545998, 0.014598281122744, -0.202152132987976
-0.022110164165497, 0.178199484944344, 0.480365335941315, 0.131450846791267, 0.199431434273720, 0.000000000000000, -0.021217245608568, -0.113780602812767, -0.158742636442184, 0.074127390980721, 0.329862236976624, 0.000000000000000, -0.029623134061694, 0.118982754647732, 0.220789864659309, -0.050001513212919, 0.175945729017258, 0.079150877892971, -0.245229557156563, -0.001103278482333, -0.152825042605400, 0.015165701508522, -0.218501195311546
-0.017131702974439, 0.178552016615868, 0.479482501745224, 0.130034342408180, 0.198981940746307, 0.000000000000000, -0.015957219526172, -0.113208122551441, -0.159200996160507, 0.072153039276600, 0.330239385366440, 0.000000000000000, -0.028751894831657, 0.114214986562729, 0.225992679595947, -0.063722386956215, 0.183642148971558, 0.081611946225166, -0.259088516235352, -0.001131163677201, -0.160299703478813, 0.015744486823678, -0.234863758087158
-0.011857108213007, 0.178845241665840, 0.478615731000900, 0.128594443202019, 0.198536574840546, 0.000000000000000, -0.010272499173880, -0.112575255334377, -0.159645348787308, 0.070346660912037, 0.330759942531586, 0.000000000000000, -0.028145285323262, 0.109489947557449, 0.231387227773666, -0.077920615673065, 0.191531613469124, 0.084234349429607, -0.273113757371902, -0.001166884321719, -0.167861267924309, 0.016367906704545, -0.251348078250885
-0.006309888325632, 0.179141193628311, 0.477760672569275, 0.127120122313499, 0.198107004165649, 0.000000000000000, -0.004398835822940, -0.111744537949562, -0.160097509622574, 0.068621315062046, 0.331401824951172, 0.000000000000000, -0.027666090056300, 0.104751579463482, 0.236844629049301, -0.092636182904243, 0.199730575084686, 0.087229482829571, -0.287241399288177, -0.001226028660312, -0.175464004278183, 0.017086908221245, -0.268012851476669
-0.000555102888029, 0.179413542151451, 0.476929485797882, 0.125614345073700, 0.197712257504463, 0.000000000000000, 0.001558685558848, -0.110844977200031, -0.160538747906685, 0.066933304071426, 0.332147359848022, 0.000000000000000, -0.027228802442551, 0.099938131868839, 0.242357268929482, -0.107919268310070, 0.208331495523453, 0.090769752860069, -0.301361769437790, -0.001323217176832, -0.183038666844368, 0.017943501472473, -0.284934431314468
