Rotation,Pitch,Elbow,Wrist_Pitch,Wrist_Roll,Jaw
0.000000,0.000000,0.606066,0.000000,0.077942,0.500000
0.003770,0.004523,0.609345,0.005276,0.079845,0.504709
0.007537,0.009039,0.612517,0.010538,0.081594,0.509400
0.011299,0.013543,0.615577,0.015774,0.083185,0.514054
0.015054,0.018027,0.618523,0.020970,0.084615,0.518652
0.018800,0.022486,0.621353,0.026112,0.085882,0.523176
0.022534,0.026912,0.624062,0.031189,0.086982,0.527609
0.026253,0.031301,0.626649,0.036188,0.087914,0.531933
0.029956,0.035645,0.629111,0.041094,0.088676,0.536132
0.033641,0.039938,0.631446,0.045897,0.089267,0.540187
0.037303,0.044175,0.633651,0.050584,0.089684,0.544084
0.040943,0.048349,0.635724,0.055143,0.089929,0.547807
0.044556,0.052454,0.637663,0.059563,0.089999,0.551341
0.048142,0.056484,0.639466,0.063833,0.089896,0.554673
0.051696,0.060435,0.641132,0.067941,0.089618,0.557788
0.055219,0.064299,0.642658,0.071877,0.089167,0.560676
0.058706,0.068072,0.644044,0.075632,0.088544,0.563325
0.062156,0.071749,0.645287,0.079196,0.087750,0.565723
0.065567,0.075323,0.646388,0.082560,0.086785,0.567862
0.068937,0.078790,0.647343,0.085716,0.085653,0.569733
0.072263,0.082146,0.648153,0.088654,0.084355,0.571329
0.075543,0.085384,0.648817,0.091369,0.082894,0.572644
0.078776,0.088502,0.649334,0.093853,0.081273,0.573672
0.081959,0.091493,0.649704,0.096100,0.079495,0.574409
0.085090,0.094355,0.649926,0.098105,0.077563,0.574852
0.088168,0.097082,0.650000,0.099861,0.075480,0.575000
0.091190,0.099672,0.649926,0.101365,0.073252,0.574852
0.094154,0.102119,0.649704,0.102613,0.070882,0.574409
0.097058,0.104422,0.649334,0.103602,0.068375,0.573672
0.099902,0.106576,0.648817,0.104329,0.065736,0.572644
0.102682,0.108579,0.648153,0.104793,0.062970,0.571329
0.105397,0.110428,0.647343,0.104992,0.060082,0.569733
0.108046,0.112119,0.646388,0.104925,0.057077,0.567862
0.110627,0.113652,0.645287,0.104594,0.053962,0.565723
0.113138,0.115023,0.644044,0.103998,0.050743,0.563325
0.115577,0.116230,0.642658,0.103140,0.047426,0.560676
0.117943,0.117272,0.641132,0.102021,0.044017,0.557788
0.120235,0.118148,0.639466,0.100645,0.040523,0.554673
0.122451,0.118855,0.637663,0.099014,0.036950,0.551341
0.124589,0.119394,0.635724,0.097133,0.033306,0.547807
0.126649,0.119763,0.633651,0.095007,0.029598,0.544084
0.128629,0.119962,0.631446,0.092641,0.025832,0.540187
0.130528,0.119991,0.629111,0.090040,0.022017,0.536132
0.132344,0.119848,0.626649,0.087213,0.018159,0.531933
0.134076,0.119536,0.624062,0.084165,0.014265,0.527609
0.135724,0.119054,0.621353,0.080904,0.010344,0.523176
0.137286,0.118402,0.618523,0.077439,0.006403,0.518652
0.138762,0.117583,0.615577,0.073778,0.002450,0.514054
0.140149,0.116596,0.612517,0.069931,-0.001508,0.509400
0.141449,0.115443,0.609345,0.065908,-0.005463,0.504709
0.142658,0.114127,0.606066,0.061717,-0.009408,0.500000
0.143778,0.112648,0.602682,0.057371,-0.013334,0.495291
0.144807,0.111009,0.599197,0.052880,-0.017234,0.490600
0.145745,0.109213,0.595614,0.048256,-0.021102,0.485946
0.146590,0.107261,0.591936,0.043509,-0.024928,0.481348
0.147343,0.105157,0.588168,0.038653,-0.028706,0.476824
0.148003,0.102903,0.584313,0.033699,-0.032429,0.472391
0.148569,0.100503,0.580374,0.028660,-0.036089,0.468067
0.149042,0.097961,0.576356,0.023548,-0.039679,0.463868
0.149420,0.095279,0.572263,0.018377,-0.043193,0.459813
0.149704,0.092462,0.568099,0.013160,-0.046622,0.455916
0.149893,0.089513,0.563867,0.007909,-0.049962,0.452193
0.149988,0.086437,0.559572,0.002639,-0.053205,0.448659
