Rotation,Pitch,Elbow,Wrist_Pitch,Wrist_Roll,Jaw
0.039468,0.039468,0.539468,0.039468,0.039468,0.539468
0.041744,0.045072,0.548293,0.051402,0.054395,0.557269
0.043974,0.050378,0.556325,0.061787,0.066743,0.571178
0.046158,0.055367,0.563496,0.070475,0.076263,0.580851
0.048293,0.060022,0.569758,0.077386,0.082888,0.586338
0.050378,0.064330,0.575081,0.082509,0.086724,0.588042
0.052412,0.068280,0.579454,0.085899,0.088035,0.586645
0.054395,0.071865,0.582888,0.087673,0.087209,0.583005
0.056325,0.075081,0.585407,0.087998,0.084717,0.578035
0.058201,0.077926,0.587058,0.087081,0.081068,0.572592
0.060022,0.080400,0.587898,0.085156,0.076768,0.567376
0.061787,0.082509,0.587998,0.082472,0.072274,0.562857
0.063496,0.084259,0.587441,0.079277,0.067960,0.559245
0.065149,0.085660,0.586316,0.075807,0.064097,0.556492
0.066743,0.086724,0.584717,0.072274,0.060829,0.554334
0.068280,0.087464,0.582740,0.068854,0.058185,0.552365
0.069758,0.087898,0.580482,0.065685,0.056078,0.550117
0.071178,0.088042,0.578035,0.062857,0.054334,0.547158
0.072538,0.087917,0.575485,0.060414,0.052719,0.543168
0.073839,0.087544,0.572912,0.058354,0.050971,0.538002
0.075081,0.086944,0.570385,0.056634,0.048836,0.531714
0.076263,0.086140,0.567960,0.055174,0.046102,0.524558
0.077386,0.085156,0.565685,0.053871,0.042622,0.516945
0.078450,0.084015,0.563591,0.052602,0.038338,0.509383
0.079454,0.082740,0.561698,0.051239,0.033284,0.502396
0.080400,0.081356,0.560012,0.049657,0.027586,0.496438
0.081287,0.079885,0.558527,0.047748,0.021451,0.491822
0.082116,0.078348,0.557224,0.045422,0.015141,0.488667
0.082888,0.076768,0.556078,0.042622,0.008951,0.486870
0.083602,0.075163,0.555051,0.039323,0.003172,0.486121
0.084259,0.073554,0.554102,0.035538,-0.001939,0.485944
0.084861,0.071956,0.553183,0.031314,-0.006186,0.485769
0.085407,0.070385,0.552245,0.026731,-0.009458,0.485018
0.085899,0.068854,0.551239,0.021898,-0.011743,0.483201
0.086338,0.067376,0.550117,0.016945,-0.013130,0.479997
0.086724,0.065960,0.548836,0.012013,-0.013804,0.475319
0.087058,0.064614,0.547358,0.007246,-0.014024,0.469341
0.087341,0.063343,0.545652,0.002782,-0.014102,0.462495
0.087575,0.062152,0.543697,-0.001258,-0.014368,0.455426
0.087760,0.061042,0.541480,-0.004777,-0.015132,0.448910
0.087898,0.060012,0.538999,-0.007710,-0.016656,0.443759
0.087989,0.059061,0.536261,-0.010029,-0.019115,0.440707
0.088035,0.058185,0.533284,-0.011743,-0.022582,0.440304
0.088038,0.057378,0.530095,-0.012900,-0.027005,0.442830
0.087998,0.056634,0.526731,-0.013587,-0.032213,0.448241
0.087917,0.055944,0.523234,-0.013919,-0.037921,0.456152
0.087796,0.055299,0.519653,-0.014036,-0.043755,0.465871
