type,timestamp,positions,velocities,torques
STATE_MOTOR,5.146954208612442,"[-0.009970875121256667, 0.07976700097005333, 0.5614369683661447, -0.0015339807878856412, -0.006135923151542565, 0.49667994687915007]","[0, 0, 0, 0, 0, 0]","[0, 0, 13, 0, 0, 1]"
STATE_MOTOR,20085.277035832405,"[-0.009970875121256667, 0.07976700097005333, 0.5614369683661447, -0.0015339807878856412, -0.006135923151542565, 0.49667994687915007]","[0, 0, 0, 0, 0, 0]","[1, 1, 10, 1, 3, 2]"
STATE_MOTOR,40143.572725355625,"[-0.009970875121256667, 0.07976700097005333, 0.5614369683661447, -0.0015339807878856412, -0.006135923151542565, 0.49734395750332006]","[0, 0, 0, 0, 0, 0]","[1, 1, 5, 3, 4, 5]"
STATE_MOTOR,60200.99809393287,"[-0.009970875121256667, 0.08130098175793898, 0.5614369683661447, 0.006135923151542565, 0.0, 0.50132802124834]","[0, 0, 0, 50, 200, 150]","[2, 0, 4, 2, 2, 3]"
STATE_MOTOR,80256.80109858513,"[-0.009970875121256667, 0.0859029241215959, 0.5614369683661447, 0.01380582709097077, 0.007669903939428206, 0.5059760956175299]","[0, 100, 0, 200, 250, 350]","[2, 0, 2, 2, 2, 2]"
STATE_MOTOR,100314.52588737011,"[-0.008436894333371026, 0.09203884727313846, 0.559902987578259, 0.021475731030398976, 0.01687378866674205, 0.5112881806108898]","[0, 150, 0, 300, 300, 350]","[1, 0, 1, 1, 2, 3]"
STATE_MOTOR,120374.03369322419,"[-0.005368932757599744, 0.09817477042468103, 0.559902987578259, 0.030679615757712823, 0.026077673394055898, 0.5166002656042497]","[50, 250, -50, 250, 250, 350]","[2, 0, 0, 1, 2, 3]"
STATE_MOTOR,140433.38177725673,"[-0.003834951969714103, 0.10431069357622359, 0.5614369683661447, 0.04141748127291231, 0.0337475773334841, 0.5219123505976095]","[100, 200, 50, 300, 300, 450]","[3, 0, 1, 1, 1, 2]"
STATE_MOTOR,160491.10796302557,"[-0.0007669903939428206, 0.11044661672776616, 0.5645049299419159, 0.052155346788111796, 0.04295146206079795, 0.5272244355909694]","[50, 200, 100, 300, 250, 350]","[2, 0, 0, 1, 2, 3]"
STATE_MOTOR,180549.53403770924,"[0.003834951969714103, 0.11504855909142309, 0.5675728915176872, 0.06135923151542565, 0.05062136600022616, 0.5318725099601593]","[150, 150, 100, 350, 250, 400]","[1, 0, 1, 1, 2, 2]"
STATE_MOTOR,200618.42678114772,"[0.008436894333371026, 0.11658253987930872, 0.5737088146692297, 0.07056311624273949, 0.059825250727540004, 0.5365205843293492]","[150, 100, 200, 350, 300, 350]","[0, 0, 0, 0, 1, 1]"
STATE_MOTOR,220677.4838268757,"[0.01457281748491359, 0.11811652066719437, 0.5767767762450011, 0.07976700097005333, 0.0674951546669682, 0.5405046480743692]","[150, 50, 100, 300, 300, 350]","[0, 0, 1, 0, 1, 1]"
STATE_MOTOR,240738.22377249599,"[0.017640779060684873, 0.1227184630308513, 0.581378718608658, 0.08743690490948154, 0.07516505860639641, 0.5444887118193891]","[150, 100, 150, 250, 250, 250]","[0, 0, 0, 0, 1, 2]"
STATE_MOTOR,260797.76184633374,"[0.019174759848570515, 0.12578642460662257, 0.5875146417602005, 0.09664078963679539, 0.08436894333371026, 0.547808764940239]","[100, 150, 200, 250, 200, 300]","[0, 0, 0, 1, 0, 0]"
STATE_MOTOR,280859.5737442374,"[0.022242721424341798, 0.12885438618239387, 0.5936505649117432, 0.10431069357622359, 0.08897088569736719, 0.549800796812749]","[100, 100, 200, 250, 200, 200]","[1, 0, 0, 1, 1, 0]"
STATE_MOTOR,300927.5649674237,"[0.023776702212227437, 0.13345632854605077, 0.5997864880632857, 0.1119805975156518, 0.09357282806102411, 0.5517928286852589]","[50, 100, 200, 250, 200, 200]","[1, 0, 0, 1, 1, 0]"
STATE_MOTOR,320989.2460145056,"[0.02531068300011308, 0.13652429012182207, 0.6074563920027138, 0.11811652066719437, 0.09970875121256667, 0.5537848605577689]","[50, 150, 200, 200, 150, 150]","[1, 0, 0, 0, 0, 1]"
STATE_MOTOR,341045.6399433315,"[0.02684466378799872, 0.1380582709097077, 0.6135923151542565, 0.12578642460662257, 0.10277671278833796, 0.5537848605577689]","[50, 50, 250, 250, 150, 100]","[1, 0, 0, 0, 1, 0]"
STATE_MOTOR,361106.93076625466,"[0.029912625363770002, 0.14112623248547898, 0.6181942575179133, 0.12885438618239387, 0.10737865515199488, 0.5537848605577689]","[50, 100, 100, 100, 100, 0]","[1, 0, 0, 0, 0, 0]"
STATE_MOTOR,381164.1149222851,"[0.03144660615165564, 0.14266021327336462, 0.6227961998815703, 0.13345632854605077, 0.10737865515199488, 0.5537848605577689]","[100, 100, 200, 150, 50, 0]","[1, 0, 1, 1, 0, 1]"
